"Name","TID","InfoTID","BuildingClass","SecondaryTargetingClass","ShopBuildingClass","SWF","ExportName","ExportNameNpc","ExportNameConstruction","ExportNameLocked","BuildTimeD","BuildTimeH","BuildTimeM","BuildTimeS","BuildResource","BuildCost","TownHallLevel","TownHallLevel2","Width","Height","Icon","ExportNameBuildAnim","ExportNameUpgradeAnim","MaxStoredGold","MaxStoredElixir","MaxStoredDarkElixir","MaxStoredWarGold","MaxStoredWarElixir","MaxStoredWarDarkElixir","MaxStoredGold2","MaxStoredElixir2","PercentageStoredGold","PercentageStoredElixir","PercentageStoredDarkElixir","LootOnDestruction","Bunker","Village2Housing","HousingSpace","HousingSpaceAlt","ProducesResource","ResourcePer100Hours","ResourceMax","ResourceIconLimit","UnitProduction","UpgradesUnits","ProducesUnitsOfType","BoostCost","FreeBoost","Hitpoints","RegenTime","AttackRange","AltAttackMode","AltAttackRange","PrepareSpeed","AttackSpeed","AltAttackSpeed","CoolDownOverride","DPS","AltDPS","Damage","PreferredTarget","PreferredTargetDamageMod","RandomHitPosition","DestroyEffect","DestroyDamageEffect","AttackEffect","AttackEffect2","ChainAttackDistance","AttackEffectAlt","HitEffect","Projectile","AltProjectile","ExportNameDamaged","BuildingW","BuildingH","BaseGfx","ExportNameBase","AirTargets","GroundTargets","AltAirTargets","AltGroundTargets","AltMultiTargets","AmmoCount","AmmoResource","AmmoCost","MinAttackRange","DamageRadius","PushBack","WallCornerPieces","LoadAmmoEffect","NoAmmoEffect","ToggleAttackModeEffect","PickUpEffect","PlacingEffect","CanNotSellLast","DefenderCharacter","DefenderCount","DefenderZ","AltDefenderZ","DestructionXP","Locked","StartingHomeCount","Hidden","AOESpell","AOESpellAlternate","TriggerRadius","ExportNameTriggered","AppearEffect","ForgesSpells","ForgesMiniSpells","IsHeroBarrack","HeroType","IncreasingDamage","DPSLv2","DPSLv3","DPSMulti","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","TransitionEffectLv2","TransitionEffectLv3","AltNumMultiTargets","PreventsHealing","StrengthWeight","AlternatePickNewTargetDelay","AltBuildResource","SpeedMod","StatusEffectTime","ShockwavePushStrength","ShockwaveArcLength","ShockwaveExpandRadius","TargetingConeAngle","AimRotateStep","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","TurnSpeed","NeedsAim","TargetGroups","TargetGroupsRadius","HitSpell","HitSpellLevel","ExportNameBeamStart","ExportNameBeamEnd","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","HitEffect2","WakeUpSpeed","WakeUpSpace","PreAttackEffect","ShareHeroCombatData","BurstCount","BurstDelay","AltBurstCount","AltBurstDelay","DummyProjectileCount","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","IsRed","VillageType","WallBlockX","WallBlockY","RedMul","GreenMul","BlueMul","RedAdd","GreenAdd","BlueAdd","DefenceTroopCount","DefenceTroopCharacter","DefenceTroopCharacter2","DefenceTroopLevel","AmountCanBeUpgraded","SelfAsAoeCenter","NewTargetAttackDelay","GearUpBuilding","GearUpLevelRequirement","GearUpResource","GearUpCost","GearUpTime","GearUpTID"
,,,,,,,"clocktower_lvl3",,,,,4,0,,,220000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl4",,,,,6,0,,,300000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl5",,,,,8,0,,,700000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl6",,,,,10,0,,,1200000,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl7",,,,,12,0,,,1700000,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl8",,,,1,0,0,,,2200000,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barrack2","TID_BUILDING_BARRACK2","TID_BARRACK2_INFO","Army",,,"sc/buildings2.sc","adv_training_camp_lvl1",,"barracks_const","adv_training_camp_broken",,,0,,"Elixir2",1000,1,1,3,3,,"barracks_upg",,,,,,,,,,,,,,,,,,,,,,20,,1,1,,300,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"rockWood_destructed_tiles3",3,3,,"barracks_base",,,,,,,,,,,,,,,,"Training Barrack Pickup","Training Barrack Placing","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl2",,,,,,1,,,4000,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,25,,1,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl3",,,,,,10,,,10000,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,30,,1,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl4",,,,,,30,,,25000,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,35,,1,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl5",,,,,3,0,,,100000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,40,,1,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl6",,,,,6,0,,,150000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,,1,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl7",,,,,8,0,,,300000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,50,,1,,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl8",,,,,10,0,,,500000,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,55,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl9",,,,,12,0,,,1000000,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,55,,1,,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"adv_training_camp_lvl10",,,,1,0,0,,,1500000,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,55,,1,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Double Cannon","TID_BUILDING_DOUBLE_CANNON","TID_DOUBLE_CANNON_INFO","Defense",,,"sc/buildings2.sc","doubleCannon_lvl1",,"basic_turret_const",,,,10,,"Gold2",20000,2,2,3,3,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,600,1,700,,,,1600,,800,,,50,,,,"Building Destroyed",,"Double Cannon Attack Small",,,,"Generic Hit","DoubleCannonball1",,"rockWood_destructed_tiles3",2,2,,"basic_cannon2_lvl1_base","false","true",,,,,,,,,,,,,,"Double Cannon Pickup","Double Cannon Placing","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,192,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl2",,,,,1,0,,,50000,3,3,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,,,,,55,,,,,,"Double Cannon Attack Small",,,,,"DoubleCannonball2",,,,,,"basic_cannon2_lvl2_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl3",,,,,3,0,,,80000,3,3,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,794,,,,,,,,,,,61,,,,,,"Double Cannon Attack Small",,,,,"DoubleCannonball3",,,,,,"basic_cannon2_lvl3_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl4",,,,,12,0,,,300000,4,4,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,913,,,,,,,,,,,67,,,,,,"Double Cannon Attack Small",,,,,"DoubleCannonball4",,,,,,"basic_cannon2_lvl4_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl6",,,,1,0,0,,,900000,5,5,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1050,,,,,,,,,,,74,,,,,,"Double Cannon Attack Medium",,,,,"DoubleCannonball6",,,,,,"basic_cannon2_lvl7_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl8",,,,1,0,0,,,1400000,6,6,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1208,,,,,,,,,,,81,,,,,,"Double Cannon Attack Large",,,,,"DoubleCannonball8",,,,,,"basic_cannon2_lvl8_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl9",,,,2,0,0,,,2200000,7,7,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1389,,,,,,,,,,,89,,,,,,"Double Cannon Attack Large",,,,,"DoubleCannonball9",,,,,,"basic_cannon2_lvl9_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"doubleCannon_lvl10",,,,3,0,0,,,3200000,8,8,,,,"alliance_castle_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1597,,,,,,,,,,,98,,,,,,"Double Cannon Attack Large",,,,,"DoubleCannonball10",,,,,,"basic_cannon2_lvl9_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Troop Housing2","TID_BUILDING_HOUSING","TID_HOUSING2_INFO","Army",,,"sc/buildings2.sc","adv_fireplace_lvl1_3x3",,"basic_turret_const","adv_fireplace_broken_3x3",,1,0,,"Elixir2",10000,1,1,3,3,,"barracks_upg",,,,,,,,,,,,,,,20,,,,,,,,,,,,300,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"rockWood_destructed_tiles3",2,2,,"adv_fireplace_lvl1_base",,,,,,,,,,,,,,,,"Troop Housing Pickup","Troop Housing Placing","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,245,245,255,0,0,10,,,,,,,,,,,,,
"Tesla Tower2","TID_BUILDING_TESLA_TOWER2","TID_TESLA_TOWER2_INFO","Defense",,,"sc/buildings.sc","teslatower_lvl1_setup",,"teslatower_const",,,,30,,"Gold2",50000,3,3,2,2,,"teslatower_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,300,1,700,,,,600,,,,,25,,,,"Building Destroyed",,"Tesla Attack_1",,,,"Tesla Hit",,,"wood_destructed_tiles2",1,1,-1,,"true","true",,,,,,,,,,,,,,"Tesla Pickup","Tesla Placing",,,,,,,,,"true",,,600,"teslatower_lvl1","Tesla Appear",,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl2_setup",,,,,3,0,,,100000,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,28,,,,,,"Tesla Attack_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl2",,,,,,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl3_setup",,,,,5,0,,,150000,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,31,,,,,,"Tesla Attack_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl3",,,,,,,,,,,,,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl4_setup",,,,,10,0,,,280000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,34,,,,,,"Tesla Attack_2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl4",,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl5_setup",,,,1,0,0,,,700000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,,,,,,,,,,37,,,,,,"Tesla Attack_2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl5",,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl6_setup",,,,1,0,0,,,1300000,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,,,,,,,,,,,41,,,,,,"Tesla Attack_3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl6",,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl7_setup",,,,2,0,0,,,2100000,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,,,,,,,,,,,45,,,,,,"Tesla Attack_4","Tesla Attack_4_Secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl7",,,,,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"teslatower_lvl8_setup",,,,3,0,0,,,3100000,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,50,,,,,,"Tesla Attack_4","Tesla Attack_8_Secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"teslatower_lvl8",,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cannon2","TID_BUILDING_CANNON2","TID_CANNON2_INFO","Defense",,,"sc/buildings.sc","basic_turret_lvl1",,"basic_turret_const",,,,1,,"Gold2",10000,1,1,3,3,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,500,1,900,,,,800,,,,,50,,,,"Building Destroyed",,"Cannon Attack",,,,"Generic Hit","Cannonball",,"rockWood_destructed_tiles3",2,2,,"basic_cannon_lvl1_base","false","true",,,,,,,,,,,,,,"Basic Turret Pickup","Basic Turret Placing","true",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl2",,,,,,5,,,20000,3,3,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,55,,,,,,"Cannon Attack",,,,,"Cannonball2",,,,,,"basic_cannon_lvl2_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl3",,,,,2,0,,,50000,3,3,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,661,,,,,,,,,,,61,,,,,,"Cannon Attack",,,,,"Cannonball2",,,,,,"basic_cannon_lvl3_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl4",,,,,8,0,,,200000,4,4,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,760,,,,,,,,,,,67,,,,,,"Cannon Attack",,,,,"Cannonball4",,,,,,"basic_cannon_lvl4_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl5",,,,1,0,0,,,600000,5,5,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,874,,,,,,,,,,,74,,,,,,"Cannon Attack Large",,,,,"Cannonball4",,,,,,"basic_cannon_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl6",,,,1,0,0,,,1000000,6,6,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,81,,,,,,"Cannon Attack Large",,,,,"Cannonball5",,,,,,"basic_cannon_lvl6_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl7",,,,2,0,0,,,1800000,7,7,,,,"goldmine_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,,,,,,,,,,89,,,,,,"Cannon Attack Large",,,,,"Cannonball5",,,,,,"basic_cannon_lvl7_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"basic_turret_lvl8",,,,3,0,0,,,2500000,8,8,,,,"alliance_castle_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,1329,,,,,,,,,,,98,,,,,,"Cannon Attack Large",,,,,"Cannonball7",,,,,,"basic_cannon_lvl8_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multi Mortar","TID_BUILDING_MULTI_MORTAR","TID_MULTI_MORTAR_INFO","Defense",,,"sc/buildings2.sc","multi_mortar_lvl1",,"mortar_const",,,8,0,,"Gold2",600000,5,5,3,3,,"mortar_upg",,,,,,,,,,,,,,,,,,,,,,,,,,,500,1,1300,,,,5000,,3000,,,25,,,"true","Building Destroyed",,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo1",,"rockWood_destructed_tiles3",2,2,,"newVillage_multi_mortar_lvl1","false","true",,,,,,,400,300,,,,,,"Multi Mortar Pickup","Multi Mortar Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,500,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl2",,,,,12,0,,,700000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,28,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo2",,,,,,"newVillage_multi_mortar_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl3",,,,1,0,0,,,800000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,,,,,,,,,,,31,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo2",,,,,,"newVillage_multi_mortar_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl4",,,,2,0,0,,,1000000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,,,,,,,,,,,34,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo2",,,,,,"newVillage_multi_mortar_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl5",,,,3,0,0,,,1200000,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,,,,,,,,,,,37,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo3",,,,,,"newVillage_multi_mortar_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl6",,,,3,0,0,,,1600000,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,41,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo4",,,,,,"newVillage_multi_mortar_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"multi_mortar_lvl7",,,,4,0,0,,,2500000,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,,,,,,,,,,45,,,,,,"Multi Mortar Attack",,,,"Multi Mortar Hit","Mortar2 Ammo5",,,,,,"newVillage_multi_mortar_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
