Level,ExpToNextLevel,ExportName,GoodReward,GoodAmount,LoadingHintTIDs,MaxFields,MaxEvents,CaretakerStorageCapacity,MillerStorageCapacity,MaxCatAmount,MaxCatHouseAmount,MaxDogAmount,MaxDogHouseAmount,MaxHorseAmount,MaxHorseHouseAmount,MaxDonkeyAmount,MaxDonkeyHouseAmount,MaxBunnyAmount,MaxBunnyHouseAmount,MaxKittenAmount,MaxKittenHouseAmount,MaxPuppyAmount,MaxPuppyHouseAmount,MaxChickenHabitats,MaxCowHabitats,MaxSheepHabitats,MaxPigHabitats,MaxGoatHabitats,MaxHammermills,MaxSmelters,MaxBeeHabitats,MinGoodsInOrderDelivery,MaxGoodsInOrderDelivery,OrderCancelTimeMin,OrderSpeedUpPrice,BoatOrderSpeedUpPrice,MaxOrderCount,CashExpMultiplier,EventCounterClicks,OrderMinValue,OrderMaxValue,DiamondsToCoinsRate,GuestOrderValue,MinCrateAmountInBoatOrder,MaxCrateAmountInBoatOrder,MinBoatOrderValue,MaxBoatOrderValue,MinGoodTypesInBoatOrder,MaxGoodTypesInBoatOrder,MinBoatStayTimeMinutes,MaxBoatStayTimeMinutes,BoatETAMinutes,BoatRewardMultiplier,SpecialOrderProbablity,SpecialOrderMaxCount,LevelThresholds,ThresholdRewardSet,FeatureTID,FeaturePNGURL
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_SCRAP_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
125,982000,levelup_01,FreeDiamonds,12,TID_HINT_FACEBOOK_LIKE,141,564,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,77,157,314,36790,126,6,12,771,871,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_NETS_GET_MEAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
126,993000,levelup_01,FreeDiamonds,12,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,141,564,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,77,158,316,36916,127,6,12,772,872,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_MINE_TOOLS_PICKAXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
127,1004000,levelup_01,FreeDiamonds,12,TID_HINT_MIDLEVEL_THRESHOLDS,142,568,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,77,159,318,37043,127,6,12,773,873,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_NEIGHBORHOOD_ONLY_ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_TOWNHALL_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
128,1015000,levelup_01,FreeDiamonds,12,TID_HINT_SETTINGS_ADVANCED,142,568,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,160,320,37170,127,6,12,774,874,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_CONNECT_TO_SAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
129,1026000,levelup_01,FreeDiamonds,12,TID_HINT_TOWN_MYSTERY_CHEST,143,572,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,161,322,37297,127,6,12,775,875,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_EVENT_FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_EVENTS_GLOBAL_GOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
130,1037000,levelup_01,FreeDiamonds,12,TID_HINT_DUCKS_UPGRADE,143,572,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,162,324,37424,128,6,12,776,876,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FACEBOOK_LIKE_FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
131,1048000,levelup_01,FreeDiamonds,12,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,144,576,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,163,326,37552,128,6,12,777,877,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
132,1059000,levelup_01,FreeDiamonds,12,TID_HINT_FISHING_SCRAP_BOOK,144,576,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,164,328,37680,128,6,12,778,878,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FACEBOOK_LIKE_FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
133,1070000,levelup_01,FreeDiamonds,12,TID_HINT_EVENTS_TEASER,145,580,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,165,330,37808,128,6,12,779,879,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_MINE_TOOLS_PICKAXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
134,1081000,levelup_01,FreeDiamonds,12,TID_HINT_BOAT_SEND_AWAY,145,580,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,166,332,37936,129,6,12,780,880,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_NETS_GET_MEAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
135,1092000,levelup_01,FreeDiamonds,12,TID_HINT_LEVELSTAR_NEXT_LEVEL,146,584,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,167,334,38065,129,6,12,781,881,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
136,1103000,levelup_01,FreeDiamonds,12,TID_HINT_EVENTS_GLOBAL_GOAL,146,584,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,168,336,38194,129,6,12,782,882,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_MIDLEVEL_THRESHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
137,1114000,levelup_01,FreeDiamonds,12,TID_HINT_NEIGHBORHOOD_ONLY_ONE,147,588,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,169,338,38323,129,6,12,783,883,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FISHING_EVENT_FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
138,1125000,levelup_01,FreeDiamonds,12,TID_HINT_TOWN_TOWNHALL_UPGRADE,147,588,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,170,340,38452,130,6,12,784,884,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_CONNECT_TO_SAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BOAT_SEND_AWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
139,1136000,levelup_01,FreeDiamonds,12,TID_HINT_FISHING_SCRAP_BOOK,148,592,120,120,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,171,342,38582,130,6,12,785,885,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
140,1147000,levelup_01,FreeDiamonds,12,TID_HINT_FISHING_NETS_GET_MEAT,148,592,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,172,344,38712,130,6,12,786,886,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
141,1158000,levelup_01,FreeDiamonds,12,TID_HINT_LOBSTERS_UPGRADE,149,596,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,173,346,38842,130,6,12,787,887,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_MINE_TOOLS_PICKAXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_MIDLEVEL_THRESHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
142,1169000,levelup_01,FreeDiamonds,12,TID_HINT_NEIGHBORHOOD_ONLY_ONE,149,596,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,174,348,38972,131,6,12,788,888,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_TOWN_TOWNHALL_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
143,1180000,levelup_01,FreeDiamonds,12,TID_HINT_CONNECT_TO_SAVE,150,600,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,175,350,39103,131,6,12,789,889,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
144,1191000,levelup_01,FreeDiamonds,12,TID_HINT_FISHING_EVENT_FISH,150,600,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,176,352,39234,131,6,12,790,890,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_EVENTS_GLOBAL_GOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
145,1202000,levelup_01,FreeDiamonds,12,TID_HINT_FACEBOOK_LIKE_FARMS,151,604,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,177,354,39365,131,6,12,791,891,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
146,1213000,levelup_01,FreeDiamonds,12,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,151,604,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,178,356,39496,132,6,12,792,892,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_SCRAP_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
147,1224000,levelup_01,FreeDiamonds,12,TID_HINT_FACEBOOK_LIKE_FARMS,152,608,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,179,358,39628,132,6,12,793,893,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
148,1235000,levelup_01,FreeDiamonds,12,TID_HINT_MINE_TOOLS_PICKAXE,152,608,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,180,360,39760,132,6,12,794,894,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BOAT_SEND_AWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
149,1246000,levelup_01,FreeDiamonds,12,TID_HINT_FISHING_NETS_GET_MEAT,153,612,140,140,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,181,362,39892,132,6,12,795,895,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
